TransactionID,SourceAccount,DestinationAccount,Amount,Timestamp
TXN_027056,UPI_06368,UPI_00047,10625.31,2025-06-17 01:00:20
TXN_027057,UPI_06273,UPI_06344,7877.47,2025-06-17 01:02:33
TXN_027058,UPI_09088,UPI_06768,2007.01,2025-06-17 01:03:34
TXN_027059,UPI_02267,UPI_00057,5823.88,2025-06-17 01:03:42
TXN_027060,UPI_00692,UPI_01792,876.52,2025-06-17 01:04:50
TXN_027061,UPI_00910,UPI_08013,11997.9,2025-06-17 01:04:50
TXN_027062,UPI_00955,UPI_04891,6182.44,2025-06-17 01:05:37
TXN_027063,UPI_06076,UPI_07485,50000.0,2025-06-17 01:06:47
TXN_027064,UPI_02885,UPI_04932,4444.11,2025-06-17 01:07:49
TXN_027065,UPI_06184,UPI_07257,13688.8,2025-06-17 01:10:09
TXN_027066,UPI_03430,UPI_00293,1244.43,2025-06-17 01:10:21
TXN_027067,UPI_06835,UPI_08585,164.33,2025-06-17 01:10:54
TXN_027068,UPI_05300,UPI_08208,1079.63,2025-06-17 01:10:54
TXN_027069,UPI_02448,UPI_02307,16282.09,2025-06-17 01:11:21
TXN_027070,UPI_09120,UPI_08398,4082.24,2025-06-17 01:11:29
TXN_027071,UPI_09905,UPI_00873,301.19,2025-06-17 01:11:50
TXN_027072,UPI_08262,UPI_08358,22038.54,2025-06-17 01:11:55
TXN_027073,UPI_04146,UPI_06368,4682.53,2025-06-17 01:12:10
TXN_027074,UPI_04170,UPI_09412,1009.03,2025-06-17 01:12:36
TXN_027075,UPI_00807,UPI_06651,8021.04,2025-06-17 01:12:37
TXN_027076,UPI_03062,UPI_04557,3843.63,2025-06-17 01:13:38
TXN_027077,UPI_00392,UPI_00900,1463.48,2025-06-17 01:13:40
TXN_027078,UPI_06200,UPI_06906,630.46,2025-06-17 01:14:14
TXN_027079,UPI_03136,UPI_01116,14979.33,2025-06-17 01:15:31
TXN_027080,UPI_07468,UPI_09879,2539.61,2025-06-17 01:16:06
TXN_027081,UPI_02318,UPI_06422,2811.84,2025-06-17 01:16:43
TXN_027082,UPI_01231,UPI_00758,1703.76,2025-06-17 01:17:29
TXN_027083,UPI_04748,UPI_04816,464.88,2025-06-17 01:17:47
TXN_027084,UPI_03762,UPI_03229,4489.05,2025-06-17 01:18:51
TXN_027085,UPI_02940,UPI_08165,3436.97,2025-06-17 01:19:17
TXN_027086,UPI_02709,UPI_07116,8611.98,2025-06-17 01:19:26
TXN_027087,UPI_09990,UPI_05810,5533.55,2025-06-17 01:20:11
TXN_027088,UPI_01766,UPI_08903,238.33,2025-06-17 01:21:57
TXN_027089,UPI_02943,UPI_08243,1324.94,2025-06-17 01:22:08
TXN_027090,UPI_02836,UPI_06159,257.0,2025-06-17 01:23:44
TXN_027091,UPI_09344,UPI_02087,4204.79,2025-06-17 01:24:08
TXN_027092,UPI_01217,UPI_00681,700.14,2025-06-17 01:24:15
TXN_027093,UPI_02765,UPI_06862,1361.49,2025-06-17 01:26:59
TXN_027094,UPI_08811,UPI_02399,711.62,2025-06-17 01:28:08
TXN_027095,UPI_04308,UPI_01357,178.23,2025-06-17 01:28:34
TXN_027096,UPI_00912,UPI_03695,1532.66,2025-06-17 01:28:36
TXN_027097,UPI_01865,UPI_04069,1051.82,2025-06-17 01:30:10
TXN_027098,UPI_07154,UPI_06073,1410.04,2025-06-17 01:32:16
TXN_027099,UPI_01867,UPI_02165,1665.47,2025-06-17 01:32:51
TXN_027100,UPI_06600,UPI_02914,3035.47,2025-06-17 01:33:25
TXN_027101,UPI_09341,UPI_02985,1948.76,2025-06-17 01:33:50
TXN_027102,UPI_04664,UPI_04263,87.89,2025-06-17 01:34:55
TXN_027103,UPI_01162,UPI_06877,916.79,2025-06-17 01:35:55
TXN_027104,UPI_07083,UPI_01828,675.94,2025-06-17 01:36:48
TXN_027105,UPI_06569,UPI_07961,17331.3,2025-06-17 01:38:10
TXN_027106,UPI_03235,UPI_02214,4199.65,2025-06-17 01:38:55
TXN_027107,UPI_04477,UPI_09122,2444.16,2025-06-17 01:40:18
TXN_027108,UPI_09836,UPI_03813,2208.25,2025-06-17 01:40:49
TXN_027109,UPI_00205,UPI_07315,87.06,2025-06-17 01:41:09
TXN_027110,UPI_08818,UPI_09865,2888.54,2025-06-17 01:41:14
TXN_027111,UPI_00114,UPI_08489,6621.5,2025-06-17 01:42:32
TXN_027112,UPI_07742,UPI_00813,6626.75,2025-06-17 01:42:48
TXN_027113,UPI_09866,UPI_02205,319.89,2025-06-17 01:43:41
TXN_027114,UPI_02156,UPI_04394,2260.72,2025-06-17 01:44:17
TXN_027115,UPI_09968,UPI_02105,490.57,2025-06-17 01:45:51
TXN_027116,UPI_00862,UPI_09681,624.29,2025-06-17 01:45:53
TXN_027117,UPI_04224,UPI_07470,964.5,2025-06-17 01:46:10
TXN_027118,UPI_03778,UPI_04559,935.24,2025-06-17 01:46:25
TXN_027119,UPI_04771,UPI_03523,528.12,2025-06-17 01:48:45
TXN_027120,UPI_09294,UPI_09618,1094.9,2025-06-17 01:49:38
TXN_027121,UPI_05367,UPI_08863,2789.12,2025-06-17 01:50:01
TXN_027122,UPI_09753,UPI_06837,701.31,2025-06-17 01:52:50
TXN_027123,UPI_06529,UPI_00354,3425.63,2025-06-17 01:56:31
TXN_027124,UPI_04825,UPI_04649,456.64,2025-06-17 01:57:04
TXN_027125,UPI_02256,UPI_05343,1760.09,2025-06-17 01:58:35
TXN_027126,UPI_01813,UPI_03848,4139.81,2025-06-17 01:59:20
TXN_027127,UPI_03703,UPI_03475,3906.12,2025-06-17 01:59:44
TXN_027128,UPI_00936,UPI_08377,1393.67,2025-06-17 01:59:51
TXN_027129,UPI_02666,UPI_07373,1330.8,2025-06-17 01:59:58
TXN_027130,UPI_02768,UPI_06931,1557.89,2025-06-17 02:00:28
TXN_027131,UPI_06749,UPI_08488,5565.6,2025-06-17 02:00:32
TXN_027132,UPI_03995,UPI_00305,8607.72,2025-06-17 02:01:56
TXN_027133,UPI_03098,UPI_00478,3037.74,2025-06-17 02:03:19
TXN_027134,UPI_04033,UPI_06226,438.08,2025-06-17 02:03:20
TXN_027135,UPI_04371,UPI_01518,937.23,2025-06-17 02:03:35
TXN_027136,UPI_09929,UPI_05070,1831.99,2025-06-17 02:04:28
TXN_027137,UPI_01156,UPI_03418,2082.16,2025-06-17 02:04:53
TXN_027138,UPI_05182,UPI_03414,1622.82,2025-06-17 02:05:04
TXN_027139,UPI_09866,UPI_05685,1528.41,2025-06-17 02:05:07
TXN_027140,UPI_01201,UPI_01719,4924.39,2025-06-17 02:05:22
TXN_027141,UPI_02121,UPI_00903,8165.39,2025-06-17 02:06:05
TXN_027142,UPI_07325,UPI_03041,1987.01,2025-06-17 02:06:32
TXN_027143,UPI_09957,UPI_05636,5682.62,2025-06-17 02:06:48
TXN_027144,UPI_02704,UPI_00581,775.79,2025-06-17 02:07:21
TXN_027145,UPI_07568,UPI_05153,2279.29,2025-06-17 02:08:04
TXN_027146,UPI_00007,UPI_07328,4334.69,2025-06-17 02:09:21
TXN_027147,UPI_01492,UPI_05814,1725.48,2025-06-17 02:09:54
TXN_027148,UPI_09879,UPI_04453,2833.77,2025-06-17 02:10:17
TXN_027149,UPI_01999,UPI_04325,620.81,2025-06-17 02:10:33
TXN_027150,UPI_06551,UPI_08145,7696.73,2025-06-17 02:10:35
TXN_027151,UPI_09848,UPI_03910,573.94,2025-06-17 02:11:08
TXN_027152,UPI_04738,UPI_07544,638.31,2025-06-17 02:11:39
TXN_027153,UPI_07814,UPI_02917,3872.88,2025-06-17 02:13:04
TXN_027154,UPI_08342,UPI_03878,4507.13,2025-06-17 02:14:25
TXN_027155,UPI_07318,UPI_00871,5336.62,2025-06-17 02:16:24
TXN_027156,UPI_00618,UPI_03928,2222.73,2025-06-17 02:16:57
TXN_027157,UPI_06734,UPI_04836,2288.41,2025-06-17 02:17:05
TXN_027158,UPI_07605,UPI_02706,805.54,2025-06-17 02:18:11
TXN_027159,UPI_08462,UPI_06103,347.66,2025-06-17 02:19:44
TXN_027160,UPI_09757,UPI_03390,6048.88,2025-06-17 02:20:32
TXN_027161,UPI_06708,UPI_00674,1199.46,2025-06-17 02:22:27
TXN_027162,UPI_02999,UPI_02616,1102.11,2025-06-17 02:22:38
TXN_027163,UPI_05583,UPI_06323,4555.93,2025-06-17 02:22:46
TXN_027164,UPI_02231,UPI_01860,4554.06,2025-06-17 02:22:51
TXN_027165,UPI_03476,UPI_03951,2729.98,2025-06-17 02:23:31
TXN_027166,UPI_01565,UPI_00501,686.54,2025-06-17 02:24:46
TXN_027167,UPI_09292,UPI_02944,1200.97,2025-06-17 02:24:54
TXN_027168,UPI_04134,UPI_00584,7104.02,2025-06-17 02:26:48
TXN_027169,UPI_09098,UPI_03380,1179.03,2025-06-17 02:27:49
TXN_027170,UPI_09988,UPI_04120,2566.28,2025-06-17 02:28:09
TXN_027171,UPI_07445,UPI_03120,582.21,2025-06-17 02:29:08
TXN_027172,UPI_04173,UPI_03125,5060.56,2025-06-17 02:30:31
TXN_027173,UPI_07447,UPI_04358,620.28,2025-06-17 02:31:11
TXN_027174,UPI_01855,UPI_07496,669.66,2025-06-17 02:31:15
TXN_027175,UPI_07668,UPI_07649,1336.49,2025-06-17 02:33:25
TXN_027176,UPI_04079,UPI_01857,63.18,2025-06-17 02:35:01
TXN_027177,UPI_02359,UPI_01365,1389.78,2025-06-17 02:35:35
TXN_027178,UPI_06413,UPI_08409,310.55,2025-06-17 02:35:53
TXN_027179,UPI_07896,UPI_02687,4330.51,2025-06-17 02:37:31
TXN_027180,UPI_07784,UPI_01698,4585.92,2025-06-17 02:37:48
TXN_027181,UPI_07566,UPI_01558,431.4,2025-06-17 02:38:37
TXN_027182,UPI_05682,UPI_08779,5118.22,2025-06-17 02:38:56
TXN_027183,UPI_02073,UPI_01739,3830.8,2025-06-17 02:39:21
TXN_027184,UPI_01552,UPI_02053,878.2,2025-06-17 02:39:41
TXN_027185,UPI_04691,UPI_02555,211.07,2025-06-17 02:39:50
TXN_027186,UPI_03959,UPI_00879,1486.13,2025-06-17 02:41:11
TXN_027187,UPI_07500,UPI_06843,925.9,2025-06-17 02:42:01
TXN_027188,UPI_07833,UPI_01606,1256.66,2025-06-17 02:42:37
TXN_027189,UPI_01028,UPI_00677,1360.94,2025-06-17 02:42:37
TXN_027190,UPI_07124,UPI_08083,992.92,2025-06-17 02:42:45
TXN_027191,UPI_04513,UPI_02956,1851.4,2025-06-17 02:44:56
TXN_027192,UPI_02678,UPI_05472,2469.2,2025-06-17 02:45:59
TXN_027193,UPI_01202,UPI_07688,932.14,2025-06-17 02:48:10
TXN_027194,UPI_06646,UPI_06589,680.82,2025-06-17 02:48:11
TXN_027195,UPI_00883,UPI_04254,1098.07,2025-06-17 02:48:27
TXN_027196,UPI_08638,UPI_02915,5050.21,2025-06-17 02:49:57
TXN_027197,UPI_04390,UPI_00713,6658.31,2025-06-17 02:50:26
TXN_027198,UPI_08162,UPI_02228,244.47,2025-06-17 02:50:31
TXN_027199,UPI_06403,UPI_07733,13664.07,2025-06-17 02:50:42
TXN_027200,UPI_09615,UPI_09322,20793.67,2025-06-17 02:51:05
TXN_027201,UPI_05849,UPI_00401,1274.32,2025-06-17 02:51:10
TXN_027202,UPI_06235,UPI_03326,762.34,2025-06-17 02:51:17
TXN_027203,UPI_00469,UPI_03791,3230.08,2025-06-17 02:51:20
TXN_027204,UPI_02854,UPI_00501,1285.6,2025-06-17 02:52:20
TXN_027205,UPI_06611,UPI_00744,355.68,2025-06-17 02:52:47
TXN_027206,UPI_00606,UPI_02566,2827.97,2025-06-17 02:53:50
TXN_027207,UPI_06808,UPI_08323,3122.3,2025-06-17 02:54:26
TXN_027208,UPI_04172,UPI_08605,400.3,2025-06-17 02:54:51
TXN_027209,UPI_05927,UPI_02864,17075.41,2025-06-17 02:57:04
TXN_027210,UPI_00377,UPI_05905,3016.37,2025-06-17 02:57:43
TXN_027211,UPI_08844,UPI_09338,476.72,2025-06-17 02:58:00
TXN_027212,UPI_03772,UPI_05155,6190.14,2025-06-17 02:58:14
TXN_027213,UPI_01424,UPI_00731,2048.26,2025-06-17 02:59:01
TXN_027214,UPI_04832,UPI_08445,1732.5,2025-06-17 02:59:13
TXN_027215,UPI_01967,UPI_00739,1796.98,2025-06-17 03:00:51
TXN_027216,UPI_08303,UPI_08198,4798.88,2025-06-17 03:04:43
TXN_027217,UPI_00957,UPI_08023,2877.18,2025-06-17 03:08:04
TXN_027218,UPI_08707,UPI_05831,471.86,2025-06-17 03:08:45
TXN_027219,UPI_05468,UPI_04406,2075.78,2025-06-17 03:09:01
TXN_027220,UPI_02889,UPI_09604,667.41,2025-06-17 03:09:02
TXN_027221,UPI_03814,UPI_03693,674.17,2025-06-17 03:09:05
TXN_027222,UPI_09628,UPI_04505,9368.75,2025-06-17 03:09:39
TXN_027223,UPI_01927,UPI_01642,1130.64,2025-06-17 03:09:47
TXN_027224,UPI_01042,UPI_03127,6747.93,2025-06-17 03:10:24
TXN_027225,UPI_04061,UPI_09032,42173.1,2025-06-17 03:10:55
TXN_027226,UPI_07416,UPI_09465,25844.3,2025-06-17 03:11:59
TXN_027227,UPI_02138,UPI_08620,1044.56,2025-06-17 03:13:50
TXN_027228,UPI_07999,UPI_03489,763.97,2025-06-17 03:13:53
TXN_027229,UPI_05330,UPI_08880,2034.67,2025-06-17 03:14:07
TXN_027230,UPI_06137,UPI_08754,2862.26,2025-06-17 03:15:33
TXN_027231,UPI_05003,UPI_00237,290.37,2025-06-17 03:16:09
TXN_027232,UPI_04761,UPI_03816,1284.66,2025-06-17 03:16:45
TXN_027233,UPI_02738,UPI_02721,1179.44,2025-06-17 03:16:52
TXN_027234,UPI_01280,UPI_08324,9334.04,2025-06-17 03:17:03
TXN_027235,UPI_04752,UPI_04133,2071.38,2025-06-17 03:18:13
TXN_027236,UPI_08634,UPI_03847,1532.36,2025-06-17 03:22:15
TXN_027237,UPI_03948,UPI_03999,281.19,2025-06-17 03:22:44
TXN_027238,UPI_06206,UPI_05887,272.67,2025-06-17 03:22:47
TXN_027239,UPI_08397,UPI_05833,1583.12,2025-06-17 03:22:52
TXN_027240,UPI_02940,UPI_05736,959.84,2025-06-17 03:23:20
TXN_027241,UPI_05047,UPI_00165,2654.5,2025-06-17 03:24:27
TXN_027242,UPI_04291,UPI_01313,3201.27,2025-06-17 03:24:36
TXN_027243,UPI_04673,UPI_07323,968.76,2025-06-17 03:24:44
TXN_027244,UPI_02969,UPI_01444,3930.05,2025-06-17 03:25:21
TXN_027245,UPI_09943,UPI_06509,22198.46,2025-06-17 03:26:33
TXN_027246,UPI_07129,UPI_04726,726.32,2025-06-17 03:26:51
TXN_027247,UPI_06409,UPI_02331,1773.06,2025-06-17 03:27:31
TXN_027248,UPI_03341,UPI_00701,415.1,2025-06-17 03:27:31
TXN_027249,UPI_00926,UPI_07618,905.84,2025-06-17 03:30:28
TXN_027250,UPI_04180,UPI_02133,3652.92,2025-06-17 03:31:19
TXN_027251,UPI_09865,UPI_03815,6743.45,2025-06-17 03:33:08
TXN_027252,UPI_09473,UPI_08961,3844.35,2025-06-17 03:33:29
TXN_027253,UPI_03322,UPI_05718,2698.79,2025-06-17 03:34:17
TXN_027254,UPI_00165,UPI_03866,1141.53,2025-06-17 03:34:34
TXN_027255,UPI_02815,UPI_08541,2384.78,2025-06-17 03:34:36
TXN_027256,UPI_00152,UPI_01318,869.52,2025-06-17 03:38:12
TXN_027257,UPI_04427,UPI_08175,49374.52,2025-06-17 03:39:08
TXN_027258,UPI_02422,UPI_05307,769.62,2025-06-17 03:41:00
TXN_027259,UPI_09076,UPI_03602,2039.53,2025-06-17 03:41:01
TXN_027260,UPI_06230,UPI_05782,2254.76,2025-06-17 03:43:13
TXN_027261,UPI_06990,UPI_03239,1953.75,2025-06-17 03:46:00
TXN_027262,UPI_00859,UPI_02637,863.13,2025-06-17 03:47:26
TXN_027263,UPI_05734,UPI_03351,688.57,2025-06-17 03:48:16
TXN_027264,UPI_06328,UPI_07560,1216.85,2025-06-17 03:48:37
TXN_027265,UPI_02611,UPI_04732,262.55,2025-06-17 03:49:03
TXN_027266,UPI_02308,UPI_06908,1655.19,2025-06-17 03:49:17
TXN_027267,UPI_05940,UPI_06425,5158.83,2025-06-17 03:49:34
TXN_027268,UPI_02880,UPI_07503,4378.53,2025-06-17 03:49:46
TXN_027269,UPI_02903,UPI_09936,258.07,2025-06-17 03:50:52
TXN_027270,UPI_08857,UPI_09495,1755.12,2025-06-17 03:51:19
TXN_027271,UPI_05672,UPI_07796,1532.96,2025-06-17 03:51:59
TXN_027272,UPI_09960,UPI_06591,6027.54,2025-06-17 03:52:01
TXN_027273,UPI_09869,UPI_09959,3295.47,2025-06-17 03:52:09
TXN_027274,UPI_04207,UPI_05766,3093.04,2025-06-17 03:54:14
TXN_027275,UPI_09333,UPI_03296,1052.81,2025-06-17 03:55:20
TXN_027276,UPI_03294,UPI_09141,3594.05,2025-06-17 03:55:40
TXN_027277,UPI_02107,UPI_07761,571.18,2025-06-17 03:56:26
TXN_027278,UPI_03303,UPI_05130,2569.35,2025-06-17 03:56:46
TXN_027279,UPI_09939,UPI_01300,1347.43,2025-06-17 03:57:14
TXN_027280,UPI_07205,UPI_07724,50000.0,2025-06-17 03:59:01
TXN_027281,UPI_00390,UPI_08550,604.95,2025-06-17 03:59:24
TXN_027282,UPI_04470,UPI_02091,839.88,2025-06-17 04:00:51
TXN_027283,UPI_06414,UPI_08216,1763.55,2025-06-17 04:01:02
TXN_027284,UPI_01959,UPI_09686,2446.86,2025-06-17 04:01:12
TXN_027285,UPI_05634,UPI_06363,680.07,2025-06-17 04:02:16
TXN_027286,UPI_09833,UPI_04438,590.41,2025-06-17 04:03:42
TXN_027287,UPI_08438,UPI_04670,9403.76,2025-06-17 04:05:51
TXN_027288,UPI_05911,UPI_01631,721.63,2025-06-17 04:06:55
TXN_027289,UPI_04119,UPI_05807,1573.67,2025-06-17 04:07:41
TXN_027290,UPI_03859,UPI_02988,735.19,2025-06-17 04:08:44
TXN_027291,UPI_04584,UPI_01734,1938.34,2025-06-17 04:09:40
TXN_027292,UPI_07376,UPI_09822,1861.5,2025-06-17 04:10:51
TXN_027293,UPI_02846,UPI_08169,682.44,2025-06-17 04:10:57
TXN_027294,UPI_08044,UPI_06984,4591.46,2025-06-17 04:12:19
TXN_027295,UPI_07025,UPI_06887,3879.25,2025-06-17 04:12:25
TXN_027296,UPI_05270,UPI_08050,410.74,2025-06-17 04:13:12
TXN_027297,UPI_03715,UPI_09846,3215.44,2025-06-17 04:13:13
TXN_027298,UPI_05032,UPI_07213,889.17,2025-06-17 04:13:21
TXN_027299,UPI_00978,UPI_07323,937.46,2025-06-17 04:13:46
TXN_027300,UPI_07939,UPI_02603,1222.45,2025-06-17 04:14:04
TXN_027301,UPI_03440,UPI_00813,1437.87,2025-06-17 04:15:21
TXN_027302,UPI_02215,UPI_00920,6037.58,2025-06-17 04:16:12
TXN_027303,UPI_06895,UPI_06076,6633.86,2025-06-17 04:18:13
TXN_027304,UPI_00445,UPI_02539,3931.16,2025-06-17 04:18:24
TXN_027305,UPI_09469,UPI_00009,920.15,2025-06-17 04:19:44
TXN_027306,UPI_02679,UPI_09886,121.75,2025-06-17 04:20:21
TXN_027307,UPI_03274,UPI_06968,753.35,2025-06-17 04:20:45
TXN_027308,UPI_02757,UPI_05523,995.53,2025-06-17 04:22:01
TXN_027309,UPI_02851,UPI_06216,8579.44,2025-06-17 04:23:51
TXN_027310,UPI_06096,UPI_02420,557.18,2025-06-17 04:24:31
TXN_027311,UPI_06375,UPI_04687,1319.92,2025-06-17 04:25:47
TXN_027312,UPI_08680,UPI_05860,884.19,2025-06-17 04:26:53
TXN_027313,UPI_07691,UPI_06723,568.03,2025-06-17 04:27:10
TXN_027314,UPI_02379,UPI_00268,3307.12,2025-06-17 04:27:58
TXN_027315,UPI_00611,UPI_00467,3673.85,2025-06-17 04:28:56
TXN_027316,UPI_07262,UPI_01008,2445.92,2025-06-17 04:29:03
TXN_027317,UPI_03032,UPI_03643,6970.85,2025-06-17 04:29:03
TXN_027318,UPI_02576,UPI_02497,4511.12,2025-06-17 04:29:35
TXN_027319,UPI_07920,UPI_08962,4440.98,2025-06-17 04:30:06
TXN_027320,UPI_00365,UPI_02796,2513.67,2025-06-17 04:30:15
TXN_027321,UPI_06667,UPI_05558,906.52,2025-06-17 04:30:28
TXN_027322,UPI_04347,UPI_09769,956.86,2025-06-17 04:33:40
TXN_027323,UPI_06411,UPI_06951,24980.77,2025-06-17 04:35:15
TXN_027324,UPI_06203,UPI_08407,827.47,2025-06-17 04:37:21
TXN_027325,UPI_04680,UPI_00958,606.58,2025-06-17 04:37:49
TXN_027326,UPI_04570,UPI_03294,132.78,2025-06-17 04:38:15
TXN_027327,UPI_02655,UPI_00103,1348.18,2025-06-17 04:38:34
TXN_027328,UPI_05200,UPI_07044,1454.93,2025-06-17 04:38:35
TXN_027329,UPI_02800,UPI_08707,562.39,2025-06-17 04:38:48
TXN_027330,UPI_04118,UPI_02941,1053.68,2025-06-17 04:41:08
TXN_027331,UPI_03006,UPI_05457,663.3,2025-06-17 04:41:19
TXN_027332,UPI_00407,UPI_07885,42515.67,2025-06-17 04:43:31
TXN_027333,UPI_08639,UPI_06669,191.16,2025-06-17 04:44:22
TXN_027334,UPI_08721,UPI_03229,2759.43,2025-06-17 04:45:11
TXN_027335,UPI_07885,UPI_06261,45189.6,2025-06-17 04:45:30
TXN_027336,UPI_00104,UPI_05961,426.03,2025-06-17 04:46:44
TXN_027337,UPI_06261,UPI_00407,45002.83,2025-06-17 04:47:37
TXN_027338,UPI_07658,UPI_03367,746.89,2025-06-17 04:47:43
TXN_027339,UPI_09435,UPI_08440,23141.33,2025-06-17 04:48:16
TXN_027340,UPI_07690,UPI_08996,704.78,2025-06-17 04:49:28
TXN_027341,UPI_03080,UPI_03605,910.93,2025-06-17 04:49:34
TXN_027342,UPI_01889,UPI_01981,1126.06,2025-06-17 04:50:27
TXN_027343,UPI_04570,UPI_01085,25460.45,2025-06-17 04:53:13
TXN_027344,UPI_08649,UPI_01922,273.66,2025-06-17 04:53:20
TXN_027345,UPI_04861,UPI_07995,2514.6,2025-06-17 04:53:33
TXN_027346,UPI_05170,UPI_06568,2604.94,2025-06-17 04:53:43
TXN_027347,UPI_07545,UPI_08141,90.44,2025-06-17 04:53:53
TXN_027348,UPI_04962,UPI_05421,891.2,2025-06-17 04:54:05
TXN_027349,UPI_03772,UPI_02373,336.38,2025-06-17 04:55:11
TXN_027350,UPI_07860,UPI_07911,502.21,2025-06-17 04:55:25
TXN_027351,UPI_07821,UPI_05296,1738.5,2025-06-17 04:56:12
TXN_027352,UPI_05567,UPI_07984,7958.61,2025-06-17 04:56:22
TXN_027353,UPI_00829,UPI_02164,2980.46,2025-06-17 04:56:25
TXN_027354,UPI_07771,UPI_00645,399.95,2025-06-17 04:58:23
TXN_027355,UPI_08193,UPI_00716,996.51,2025-06-17 04:58:52
TXN_027356,UPI_08010,UPI_09454,365.13,2025-06-17 04:59:02
TXN_027357,UPI_01394,UPI_00969,1655.51,2025-06-17 05:01:32
TXN_027358,UPI_05148,UPI_01875,2516.07,2025-06-17 05:05:50
TXN_027359,UPI_02985,UPI_07168,1239.18,2025-06-17 05:06:53
TXN_027360,UPI_03986,UPI_03923,434.57,2025-06-17 05:07:03
TXN_027361,UPI_05573,UPI_06476,3041.05,2025-06-17 05:08:36
TXN_027362,UPI_08666,UPI_03748,1315.25,2025-06-17 05:09:32
TXN_027363,UPI_06422,UPI_00610,4379.67,2025-06-17 05:09:44
TXN_027364,UPI_09309,UPI_03545,1498.22,2025-06-17 05:09:51
TXN_027365,UPI_05373,UPI_04609,237.09,2025-06-17 05:11:08
TXN_027366,UPI_05472,UPI_07928,11126.37,2025-06-17 05:11:47
TXN_027367,UPI_00359,UPI_05102,974.86,2025-06-17 05:12:11
TXN_027368,UPI_01277,UPI_03590,539.69,2025-06-17 05:12:12
TXN_027369,UPI_06143,UPI_07736,920.68,2025-06-17 05:13:41
TXN_027370,UPI_08595,UPI_07929,5301.87,2025-06-17 05:14:14
TXN_027371,UPI_00351,UPI_09527,1529.35,2025-06-17 05:14:58
TXN_027372,UPI_07485,UPI_06524,1499.16,2025-06-17 05:15:56
TXN_027373,UPI_04061,UPI_09519,12541.05,2025-06-17 05:17:36
TXN_027374,UPI_07695,UPI_01323,1944.2,2025-06-17 05:18:31
TXN_027375,UPI_05221,UPI_09483,3368.91,2025-06-17 05:18:31
TXN_027376,UPI_06742,UPI_09927,1182.1,2025-06-17 05:19:08
TXN_027377,UPI_08242,UPI_02788,642.8,2025-06-17 05:20:43
TXN_027378,UPI_02774,UPI_09580,272.72,2025-06-17 05:22:10
TXN_027379,UPI_01461,UPI_02587,602.33,2025-06-17 05:23:25
TXN_027380,UPI_04075,UPI_02660,574.28,2025-06-17 05:23:38
TXN_027381,UPI_04368,UPI_09738,581.47,2025-06-17 05:25:17
TXN_027382,UPI_04188,UPI_08984,1881.68,2025-06-17 05:25:30
TXN_027383,UPI_07289,UPI_01224,976.44,2025-06-17 05:25:49
TXN_027384,UPI_09448,UPI_09744,1099.12,2025-06-17 05:28:47
TXN_027385,UPI_09834,UPI_01233,1046.88,2025-06-17 05:29:43
TXN_027386,UPI_05780,UPI_03884,3250.37,2025-06-17 05:30:29
TXN_027387,UPI_00838,UPI_06498,1526.48,2025-06-17 05:30:40
TXN_027388,UPI_05928,UPI_02006,3365.54,2025-06-17 05:30:50
TXN_027389,UPI_01285,UPI_08138,4927.31,2025-06-17 05:31:11
TXN_027390,UPI_02231,UPI_09542,1308.54,2025-06-17 05:32:25
TXN_027391,UPI_02244,UPI_03869,1321.65,2025-06-17 05:32:54
TXN_027392,UPI_02845,UPI_09839,656.46,2025-06-17 05:32:55
TXN_027393,UPI_02834,UPI_01345,813.32,2025-06-17 05:33:53
TXN_027394,UPI_07988,UPI_08249,136.18,2025-06-17 05:34:19
TXN_027395,UPI_05829,UPI_06675,838.78,2025-06-17 05:34:32
TXN_027396,UPI_04493,UPI_04742,1317.29,2025-06-17 05:34:37
TXN_027397,UPI_07861,UPI_01664,417.59,2025-06-17 05:36:39
TXN_027398,UPI_02768,UPI_09206,1567.05,2025-06-17 05:37:42
TXN_027399,UPI_09469,UPI_07235,1290.84,2025-06-17 05:38:03
TXN_027400,UPI_07057,UPI_08417,1550.67,2025-06-17 05:38:08
TXN_027401,UPI_05253,UPI_00112,1265.82,2025-06-17 05:38:33
TXN_027402,UPI_05520,UPI_06601,1386.68,2025-06-17 05:39:06
TXN_027403,UPI_08391,UPI_09451,50000.0,2025-06-17 05:39:15
TXN_027404,UPI_09165,UPI_07894,3490.5,2025-06-17 05:40:26
TXN_027405,UPI_03103,UPI_07225,3382.85,2025-06-17 05:41:01
TXN_027406,UPI_03485,UPI_03222,3173.83,2025-06-17 05:41:23
TXN_027407,UPI_09033,UPI_00919,2411.54,2025-06-17 05:41:48
TXN_027408,UPI_00226,UPI_08956,2165.57,2025-06-17 05:42:37
TXN_027409,UPI_06411,UPI_00195,1090.02,2025-06-17 05:42:48
TXN_027410,UPI_02166,UPI_09467,14053.61,2025-06-17 05:43:54
TXN_027411,UPI_04939,UPI_06458,6366.87,2025-06-17 05:44:27
TXN_027412,UPI_08508,UPI_04668,1845.68,2025-06-17 05:44:44
TXN_027413,UPI_07835,UPI_07609,127.84,2025-06-17 05:47:29
TXN_027414,UPI_09319,UPI_09095,3321.65,2025-06-17 05:47:59
TXN_027415,UPI_09605,UPI_01360,3253.58,2025-06-17 05:51:28
TXN_027416,UPI_03201,UPI_03572,642.47,2025-06-17 05:52:35
